ward_no,ward_name,date,latitude,longitude,temperature_max,temperature_min,humidity_max,precipitation_sum,Population
137,Cottonpete,23-05-2025,12.97031787,77.56627988,28.1,20.5,97,3.1,48749
137,Cottonpete,24-05-2025,12.97031787,77.56627988,25.5,20.8,93,5.5,48749
137,Cottonpete,25-05-2025,12.97031787,77.56627988,26.9,20.3,97,7.6,48749
137,Cottonpete,26-05-2025,12.97031787,77.56627988,25.5,20.1,98,15.2,48749
137,Cottonpete,27-05-2025,12.97031787,77.56627988,26.3,20.4,95,3.2,48749
137,Cottonpete,28-05-2025,12.97031787,77.56627988,26.4,20.9,90,3.3,48749
137,Cottonpete,29-05-2025,12.97031787,77.56627988,26,20.7,96,6.4,48749
137,Cottonpete,30-05-2025,12.97031787,77.56627988,24.2,20.5,97,2.2,48749
137,Cottonpete,31-05-2025,12.97031787,77.56627988,29.5,21,94,0.1,48749
136,Binnipete,01-04-2025,12.97188059,77.55913745,33.5,19.8,88,0,41330
136,Binnipete,02-04-2025,12.97188059,77.55913745,32.8,20.6,91,0.1,41330
136,Binnipete,03-04-2025,12.97188059,77.55913745,32.9,20.8,90,8,41330
136,Binnipete,04-04-2025,12.97188059,77.55913745,29.3,20.1,94,3,41330
136,Binnipete,05-04-2025,12.97188059,77.55913745,31.3,19.7,96,0,41330
136,Binnipete,06-04-2025,12.97188059,77.55913745,33.1,21.1,88,0,41330
136,Binnipete,07-04-2025,12.97188059,77.55913745,35,21.2,95,0,41330
136,Binnipete,08-04-2025,12.97188059,77.55913745,34.6,20.5,89,0,41330
136,Binnipete,09-04-2025,12.97188059,77.55913745,33.5,20.8,79,0,41330
136,Binnipete,10-04-2025,12.97188059,77.55913745,33.4,21,91,0,41330
136,Binnipete,11-04-2025,12.97188059,77.55913745,34.3,20.9,87,4.7,41330
136,Binnipete,12-04-2025,12.97188059,77.55913745,33.7,20.8,89,1.5,41330
136,Binnipete,13-04-2025,12.97188059,77.55913745,32.3,21.3,76,0.3,41330
136,Binnipete,14-04-2025,12.97188059,77.55913745,33.9,21.6,74,0.7,41330
136,Binnipete,15-04-2025,12.97188059,77.55913745,33.8,20.9,80,0,41330
136,Binnipete,16-04-2025,12.97188059,77.55913745,34.2,21.9,90,10.8,41330
136,Binnipete,17-04-2025,12.97188059,77.55913745,33.5,21.3,81,0.1,41330
136,Binnipete,18-04-2025,12.97188059,77.55913745,33.8,21.5,88,1.1,41330
136,Binnipete,19-04-2025,12.97188059,77.55913745,33.1,21.2,91,0,41330
136,Binnipete,20-04-2025,12.97188059,77.55913745,34.6,21.3,92,0.1,41330
136,Binnipete,21-04-2025,12.97188059,77.55913745,34.4,21.1,92,0,41330
136,Binnipete,22-04-2025,12.97188059,77.55913745,34.8,22.1,70,0,41330
136,Binnipete,23-04-2025,12.97188059,77.55913745,35.7,21.9,76,0,41330
136,Binnipete,24-04-2025,12.97188059,77.55913745,36.4,21.3,94,0,41330
136,Binnipete,25-04-2025,12.97188059,77.55913745,35.8,22,92,0,41330
136,Binnipete,26-04-2025,12.97188059,77.55913745,34.5,22.7,81,0,41330
136,Binnipete,27-04-2025,12.97188059,77.55913745,34.5,22.1,85,0,41330
136,Binnipete,28-04-2025,12.97188059,77.55913745,33.6,22.1,89,0,41330
136,Binnipete,29-04-2025,12.97188059,77.55913745,34.5,22.3,85,0.2,41330
136,Binnipete,30-04-2025,12.97188059,77.55913745,34.9,22.6,76,1,41330
136,Binnipete,01-05-2025,12.97188059,77.55913745,34.8,23.3,69,1.3,41330
136,Binnipete,02-05-2025,12.97188059,77.55913745,33.9,22,88,2.9,41330
136,Binnipete,03-05-2025,12.97188059,77.55913745,34.7,21.5,94,9.3,41330
136,Binnipete,04-05-2025,12.97188059,77.55913745,33.9,21.5,96,0.3,41330
136,Binnipete,05-05-2025,12.97188059,77.55913745,35.5,22,86,0,41330
136,Binnipete,06-05-2025,12.97188059,77.55913745,34.2,21.2,95,0,41330
136,Binnipete,07-05-2025,12.97188059,77.55913745,33.7,21,88,0,41330
136,Binnipete,08-05-2025,12.97188059,77.55913745,33,22,79,0,41330
136,Binnipete,09-05-2025,12.97188059,77.55913745,32.6,21,78,0.1,41330
136,Binnipete,10-05-2025,12.97188059,77.55913745,31.8,21.7,77,0.7,41330
136,Binnipete,11-05-2025,12.97188059,77.55913745,32.3,21.2,82,8,41330
136,Binnipete,12-05-2025,12.97188059,77.55913745,31.4,21.1,94,1.2,41330
136,Binnipete,13-05-2025,12.97188059,77.55913745,33.7,20.9,96,4.7,41330
136,Binnipete,14-05-2025,12.97188059,77.55913745,32.6,21,93,1.6,41330
136,Binnipete,15-05-2025,12.97188059,77.55913745,33.3,21.3,97,1.8,41330
136,Binnipete,16-05-2025,12.97188059,77.55913745,31.1,21.5,96,3.6,41330
136,Binnipete,17-05-2025,12.97188059,77.55913745,29.6,21.3,97,22.6,41330
136,Binnipete,18-05-2025,12.97188059,77.55913745,29.3,20.7,98,16.5,41330
136,Binnipete,19-05-2025,12.97188059,77.55913745,28.5,21.3,98,14.9,41330
136,Binnipete,20-05-2025,12.97188059,77.55913745,27.6,21,98,15.2,41330
136,Binnipete,21-05-2025,12.97188059,77.55913745,26.7,20.7,98,7.9,41330
136,Binnipete,22-05-2025,12.97188059,77.55913745,28.8,19.5,96,0.1,41330
136,Binnipete,23-05-2025,12.97188059,77.55913745,28.3,20.7,97,3.1,41330
136,Binnipete,24-05-2025,12.97188059,77.55913745,25.7,21,94,5.5,41330
136,Binnipete,25-05-2025,12.97188059,77.55913745,27.1,20.5,97,7.6,41330
136,Binnipete,26-05-2025,12.97188059,77.55913745,25.7,20.3,98,15.2,41330
136,Binnipete,27-05-2025,12.97188059,77.55913745,26.5,20.6,95,3.2,41330
136,Binnipete,28-05-2025,12.97188059,77.55913745,26.6,21.1,90,3.3,41330
136,Binnipete,29-05-2025,12.97188059,77.55913745,26.2,20.9,96,6.4,41330
136,Binnipete,30-05-2025,12.97188059,77.55913745,24.4,20.7,97,2.2,41330
136,Binnipete,31-05-2025,12.97188059,77.55913745,29.7,21.2,94,0.1,41330
33,Kengeri,01-04-2025,12.92363216,77.48633563,34.1,19.3,91,0,42488
33,Kengeri,02-04-2025,12.92363216,77.48633563,33,20.1,92,0.1,42488
33,Kengeri,03-04-2025,12.92363216,77.48633563,33.3,20.8,93,7,42488
33,Kengeri,04-04-2025,12.92363216,77.48633563,30.7,20,96,4,42488
33,Kengeri,05-04-2025,12.92363216,77.48633563,32.6,19.5,98,0,42488
33,Kengeri,06-04-2025,12.92363216,77.48633563,33.5,20.7,90,0,42488
33,Kengeri,07-04-2025,12.92363216,77.48633563,35.6,21.1,96,0,42488
33,Kengeri,08-04-2025,12.92363216,77.48633563,35.1,19.3,96,0,42488
33,Kengeri,09-04-2025,12.92363216,77.48633563,34.3,19.1,86,0,42488
33,Kengeri,10-04-2025,12.92363216,77.48633563,33.3,20.1,97,0,42488
33,Kengeri,11-04-2025,12.92363216,77.48633563,34.2,19.8,95,2.1,42488
33,Kengeri,12-04-2025,12.92363216,77.48633563,34.3,20.7,92,3.5,42488
33,Kengeri,13-04-2025,12.92363216,77.48633563,33.7,21.1,78,0.1,42488
33,Kengeri,14-04-2025,12.92363216,77.48633563,34.7,20.4,73,0,42488
33,Kengeri,15-04-2025,12.92363216,77.48633563,34.7,20.1,82,0,42488
33,Kengeri,16-04-2025,12.92363216,77.48633563,33.9,20.7,97,7.4,42488
33,Kengeri,17-04-2025,12.92363216,77.48633563,33.5,20.2,95,0,42488
33,Kengeri,18-04-2025,12.92363216,77.48633563,33.5,20.7,90,1.2,42488
33,Kengeri,19-04-2025,12.92363216,77.48633563,34.3,20.7,95,0,42488
33,Kengeri,20-04-2025,12.92363216,77.48633563,34.6,20.6,96,0,42488
33,Kengeri,21-04-2025,12.92363216,77.48633563,34.4,20,99,0,42488
33,Kengeri,22-04-2025,12.92363216,77.48633563,35.3,20.1,77,0,42488
33,Kengeri,23-04-2025,12.92363216,77.48633563,36.2,20.7,76,0,42488
33,Kengeri,24-04-2025,12.92363216,77.48633563,37.1,19.9,100,0,42488
33,Kengeri,25-04-2025,12.92363216,77.48633563,36.1,21.1,97,0,42488
33,Kengeri,26-04-2025,12.92363216,77.48633563,35,21,85,0,42488
33,Kengeri,27-04-2025,12.92363216,77.48633563,34.9,20.8,89,0,42488
33,Kengeri,28-04-2025,12.92363216,77.48633563,34.2,21.2,94,0,42488
33,Kengeri,29-04-2025,12.92363216,77.48633563,35.6,21.8,87,0,42488
33,Kengeri,30-04-2025,12.92363216,77.48633563,34.6,21.3,82,0.1,42488
33,Kengeri,01-05-2025,12.92363216,77.48633563,33.7,21.7,77,0.2,42488
33,Kengeri,02-05-2025,12.92363216,77.48633563,33.4,21.3,92,1.2,42488
33,Kengeri,03-05-2025,12.92363216,77.48633563,32.6,21,96,14.8,42488
33,Kengeri,04-05-2025,12.92363216,77.48633563,33,20.7,99,0,42488
33,Kengeri,05-05-2025,12.92363216,77.48633563,34.6,20.8,92,0,42488
33,Kengeri,06-05-2025,12.92363216,77.48633563,32.6,20.3,98,0,42488
33,Kengeri,07-05-2025,12.92363216,77.48633563,31.7,19.6,87,0,42488
33,Kengeri,08-05-2025,12.92363216,77.48633563,31.1,20.7,88,0,42488
33,Kengeri,09-05-2025,12.92363216,77.48633563,30.6,19.5,88,0.9,42488
33,Kengeri,10-05-2025,12.92363216,77.48633563,30.3,19.6,90,0,42488
33,Kengeri,11-05-2025,12.92363216,77.48633563,30.9,19.8,89,1.7,42488
33,Kengeri,12-05-2025,12.92363216,77.48633563,31,20.4,95,2.1,42488
33,Kengeri,13-05-2025,12.92363216,77.48633563,31.6,19.4,100,10.4,42488
33,Kengeri,14-05-2025,12.92363216,77.48633563,32.1,20.3,97,1.3,42488
33,Kengeri,15-05-2025,12.92363216,77.48633563,31.4,20.7,100,4.4,42488
33,Kengeri,16-05-2025,12.92363216,77.48633563,30.8,20.6,98,0.6,42488
33,Kengeri,17-05-2025,12.92363216,77.48633563,30.1,20.8,99,37.4,42488
33,Kengeri,18-05-2025,12.92363216,77.48633563,30.3,21.2,97,18.2,42488
33,Kengeri,19-05-2025,12.92363216,77.48633563,29.4,21.6,99,19.5,42488
33,Kengeri,20-05-2025,12.92363216,77.48633563,27.6,21.1,100,12,42488
33,Kengeri,21-05-2025,12.92363216,77.48633563,27.9,20.9,98,8.3,42488
33,Kengeri,22-05-2025,12.92363216,77.48633563,29.7,19.3,98,0.1,42488
33,Kengeri,23-05-2025,12.92363216,77.48633563,29.3,20.7,97,6.7,42488
33,Kengeri,24-05-2025,12.92363216,77.48633563,26.4,21.2,93,4,42488
33,Kengeri,25-05-2025,12.92363216,77.48633563,27.5,20.4,98,8.7,42488
33,Kengeri,26-05-2025,12.92363216,77.48633563,26.6,20.4,99,15.5,42488
33,Kengeri,27-05-2025,12.92363216,77.48633563,27.5,20.6,96,2.5,42488
33,Kengeri,28-05-2025,12.92363216,77.48633563,28,21.5,87,5.5,42488
33,Kengeri,29-05-2025,12.92363216,77.48633563,26.4,20.9,96,7.5,42488
33,Kengeri,30-05-2025,12.92363216,77.48633563,25.1,20.9,98,2.5,42488
33,Kengeri,31-05-2025,12.92363216,77.48633563,30.5,21.3,93,0.7,42488
210,Basavanagudi,01-04-2025,12.93729826,77.56886006,33.2,19.5,88,0,
210,Basavanagudi,02-04-2025,12.93729826,77.56886006,32.5,20.3,91,0.1,
210,Basavanagudi,03-04-2025,12.93729826,77.56886006,32.6,20.5,90,8,
210,Basavanagudi,04-04-2025,12.93729826,77.56886006,29,19.8,94,3,
210,Basavanagudi,05-04-2025,12.93729826,77.56886006,31,19.4,96,0,
210,Basavanagudi,06-04-2025,12.93729826,77.56886006,32.8,20.8,88,0,
210,Basavanagudi,07-04-2025,12.93729826,77.56886006,34.7,20.9,95,0,
210,Basavanagudi,08-04-2025,12.93729826,77.56886006,34.3,20.2,89,0,
210,Basavanagudi,09-04-2025,12.93729826,77.56886006,33.2,20.5,79,0,
210,Basavanagudi,10-04-2025,12.93729826,77.56886006,33.1,20.7,91,0,
210,Basavanagudi,11-04-2025,12.93729826,77.56886006,34,20.6,87,4.7,
210,Basavanagudi,12-04-2025,12.93729826,77.56886006,33.4,20.5,89,1.5,
210,Basavanagudi,13-04-2025,12.93729826,77.56886006,32,21,76,0.3,
210,Basavanagudi,14-04-2025,12.93729826,77.56886006,33.6,21.3,74,0.7,
210,Basavanagudi,15-04-2025,12.93729826,77.56886006,33.5,20.6,80,0,
210,Basavanagudi,16-04-2025,12.93729826,77.56886006,33.9,21.6,90,10.8,
210,Basavanagudi,17-04-2025,12.93729826,77.56886006,33.2,21,81,0.1,
210,Basavanagudi,18-04-2025,12.93729826,77.56886006,33.5,21.2,88,1.1,
210,Basavanagudi,19-04-2025,12.93729826,77.56886006,32.8,20.9,91,0,
210,Basavanagudi,20-04-2025,12.93729826,77.56886006,34.3,21,92,0.1,
210,Basavanagudi,21-04-2025,12.93729826,77.56886006,34.1,20.8,92,0,
210,Basavanagudi,22-04-2025,12.93729826,77.56886006,34.5,21.8,70,0,
210,Basavanagudi,23-04-2025,12.93729826,77.56886006,35.4,21.6,76,0,
210,Basavanagudi,24-04-2025,12.93729826,77.56886006,36.1,21,94,0,
210,Basavanagudi,25-04-2025,12.93729826,77.56886006,35.5,21.7,92,0,
210,Basavanagudi,26-04-2025,12.93729826,77.56886006,34.2,22.4,81,0,
210,Basavanagudi,27-04-2025,12.93729826,77.56886006,34.2,21.8,85,0,
210,Basavanagudi,28-04-2025,12.93729826,77.56886006,33.3,21.8,89,0,
210,Basavanagudi,29-04-2025,12.93729826,77.56886006,34.2,22,85,0.2,
210,Basavanagudi,30-04-2025,12.93729826,77.56886006,34.6,22.3,76,1,
210,Basavanagudi,01-05-2025,12.93729826,77.56886006,34.5,23,69,1.3,
210,Basavanagudi,02-05-2025,12.93729826,77.56886006,33.6,21.7,88,2.9,
210,Basavanagudi,03-05-2025,12.93729826,77.56886006,34.4,21.2,94,9.3,
210,Basavanagudi,04-05-2025,12.93729826,77.56886006,33.6,21.2,96,0.3,
